Table,Start Date,End Date,Start Era,End Era,Dynasty,Location,Sex,Glabello-Occipital Length,Ophryo-Occipital Length,Basi-Bregmatic Height,Maximum Breadth,Biauricular Breadth,Bizygomatic Breadth,Basi-Nasal Length,Basi-Aveolar Length,Nasi-Alveolar Height,Nasal Height,Nasal Width,Flower’s Alveolar Index,Gnathic Angle,Prognathism or Orthognathism,Estimated Cranial Capacity
14,-1590,-1330,BC,BC,Eighteenth Dynasty,Abydos,Male,186,184,131,138,115,125,97,89,70,54,24,92,73,- A,1430
14,-1590,-1330,BC,BC,Eighteenth Dynasty,Abydos,Male,179,178,131,134,114,125,98,94,72,53,27,96,71,B,1335
14,-1590,-1330,BC,BC,Eighteenth Dynasty,Abydos,Male,189,187,132,132,116,124,104,97,73,50,23,93,73.5,A,1400
14,-1590,-1330,BC,BC,Eighteenth Dynasty,Abydos,Male,193,187,141,139,128,136,100,92,71,50,27,92,74,A,1610
14,-1590,-1330,BC,BC,Eighteenth Dynasty,Abydos,Male,190,185,140,138,122,130,105,97,69,51,26,92,76,A,1560
14,-1590,-1330,BC,BC,Eighteenth Dynasty,Abydos,Male,178,175,129,131,114,125,99,95,68,50,27,96,72,B C,1280
14,-1590,-1330,BC,BC,Eighteenth Dynasty,Abydos,Male,187,183,122,137,119,134,107,99,72,54,27?,93,75.5,A B,1330
14,-1590,-1330,BC,BC,Eighteenth Dynasty,Abydos,Male,191,188,130,138,123,135,107,101,76,57,27,94,72.5,A,1460
14,-1590,-1330,BC,BC,Eighteenth Dynasty,Abydos,Male,183,179,130,129,112,123,101,99,68,52,26,98,71,C,1305
14,-1590,-1330,BC,BC,Eighteenth Dynasty,Abydos,Male,184,182,140,144,121,131,99,99,72,54,29,100,68.5,C,1580
14,-1590,-1330,BC,BC,Eighteenth Dynasty,Abydos,Male,180,177,131,136,119,129,98,95,67,51,23,97,71.5,B C,1365
14,-1590,-1330,BC,BC,Eighteenth Dynasty,Abydos,Male,182,177,134,137,125,132,103,100,79,57,24,97,69,A,1420
14,-1590,-1330,BC,BC,Eighteenth Dynasty,Abydos,Male,189,189,134,146,119,132,98,99?,74 ?,54,27,101,,,1570
14,-1590,-1330,BC,BC,Eighteenth Dynasty,Abydos,Male,190,187,141,140,119,129?,101,92,71,52,24,91,74.5,A,1595
14,-1590,-1330,BC,BC,Eighteenth Dynasty,Abydos,Male,177,176,132,139,112,126,96,91,67,48,26,95,72.5,A B,1380
14,-378,-342,BC,BC,Thirtieth Dynasty,Abydos,Male,175,173,138,132,113,124,99,91,69,49,27,92,74,A,1310
14,-378,-342,BC,BC,Thirtieth Dynasty,Abydos,Male,185,185,135,131,113,121?,100,95,74,53,25,95,71,A B,1395
14,-378,-342,BC,BC,Thirtieth Dynasty,Abydos,Male,181,178,126,140,116,129,100,97,72,56,26,97,70,B,1360
14,-378,-342,BC,BC,Thirtieth Dynasty,Abydos,Male,186,184,138,136,119,126,105,94,72,54,26,90,76.5,- A,1485
14,-378,-342,BC,BC,Thirtieth Dynasty,Abydos,Male,186,184,131,132,115,125,108,95,73?,53,25,88,78.5,- A,1365
14,-378,-342,BC,BC,Thirtieth Dynasty,Abydos,Male,179,178,124,129,118,129,96,90,62,48,24,94,75.5,B,1220
14,-378,-342,BC,BC,Thirtieth Dynasty,Abydos,Male,177,176,123,129,116,126??,100?,93,65,51,23,93,,,1195
14,-378,-342,BC,BC,Thirtieth Dynasty,Abydos,Male,186,183,135,132,121,133,101,90,68,52,27,89,78,- A,1410
14,-378,-342,BC,BC,Thirtieth Dynasty,Abydos,Male,179,175,131,137,122,132,100,99,68,55,26,99,70,C D,1370
14,-378,-342,BC,BC,Thirtieth Dynasty,Abydos,Male,180,180,134,133,113,125,99,90,67,53,27,91,76,A,1365
14,-378,-342,BC,BC,Thirtieth Dynasty,Abydos,Male,181,175,131,132,125,135,105,100,79,55,26,95,70.5,A,1330
14,-378,-342,BC,BC,Thirtieth Dynasty,Abydos,Male,185,185,125,129,118,135,99,99?,70?,55,26,100,,,1270
14,-378,-342,BC,BC,Thirtieth Dynasty,Abydos,Male,186,185,135,145,115,128,101,92,73,55,26,91,74,A,1550
14,-378,-342,BC,BC,Thirtieth Dynasty,Abydos,Male,185,183,130,130,121,127,104,98,69,51,28,94,74,A B,1330
14,-378,-342,BC,BC,Thirtieth Dynasty,Abydos,Male,185,181,131,133,119,136,103,98,74,55,25,95,72,A B,1370
14,-378,-342,BC,BC,Thirtieth Dynasty,Abydos,Male,175,172,125,128,112,120,99,95,66,49,24,96,73,B C,1190
14,-331,,BC,Unknown or AD,Ptolemaic Period,Abydos,Male,186,185,134,137,123,133,109,107,77,54,29,98,70,C,1450
14,-331,,BC,Unknown or AD,Ptolemaic Period,Abydos,Male,190,189,128,141,123.5,132,104,95?,72,53,25,,75,,1460
14,-331,,BC,Unknown or AD,Ptolemaic Period,Abydos,Male,174,174,130,141,116,122,93,87,66,49.5,24,94,73,A,1360
14,-331,,BC,Unknown or AD,Ptolemaic Period,Abydos,Male,183,182,,130,112,124,,,,56,28,,,,
14,-331,,BC,Unknown or AD,Ptolemaic Period,Abydos,Male,187,185,131,135,120,130,103,99,74,51.5,24,96,71,B,1410
14,-331,,BC,Unknown or AD,Ptolemaic Period,Abydos,Male,179,178,120,133,115,123,97.5,92,63,46,25,94,75,B,1215
14,-331,,BC,Unknown or AD,Ptolemaic Period,Abydos,Male,176,175,135,131,115,122,98,90,72,50,26,92,73,- A,1320
14,-331,,BC,Unknown or AD,Ptolemaic Period,Abydos,Male,190,189,137,140,125,138,108,94,81,60,25.5,87,75.5,- A,1550
14,-331,,BC,Unknown or AD,Ptolemaic Period,Abydos,Male,172,172,130,139,117,123,95,90,63,48,23,95,74,B,1320
14,-331,,BC,Unknown or AD,Ptolemaic Period,Abydos,Male,183,183,134,140,116,125,97,90,67.5,51,24,93,74?,,1460
14,-331,,BC,Unknown or AD,Ptolemaic Period,Abydos,Male,190,188,140,138,124,133,104,100,69,52,25,96,73,B C,1560
